1 3 5 1 3 3 4 5 2 3 6 6 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 5 1 3 3 4 5 2 3 6 6 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 5 1 3 3 4 5 2 3 6 6 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 5 1 3 3 4 5 2 3 6 6 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
1 3 6 1 3 3 4 5 2 3 6 5 1 3 2 0 2 6 2 5 1 0 5 6 4 0 1 2 6 5 0 6 0 1 2 0 0 3 3 4 0 1 2 6 3 2 0 2 4 1 2 5 4 0 0 2 0 0 1 4 
