8 9 7 3 1 8 13 11 6 13 8 9 14 3 1 8 11 14 12 0 13 12 11 6 5 6 11 12 9 11 10 4 9 2 10 2 3 13 6 3 5 9 3 10 0 2 13 8 2 6 1 3 4 8 3 4 7 4 8 1 11 5 5 4 4 6 2 13 5 8 4 14 8 4 9 3 9 5 7 1 3 6 11 6 0 2 10 3 3 4 6 14 12 1 2 14 12 5 11 11 10 12 2 1 3 10 3 1 1 2 13 11 2 14 3 5 10 6 11 1 3 13 2 5 2 1 3 6 0 7 4 1 7 1 9 9 6 11 6 12 14 10 12 5 5 8 9 12 7 7 
7 9 7 3 1 8 13 11 6 13 8 9 14 3 1 7 11 14 12 0 13 12 11 6 5 8 11 12 9 11 10 4 9 2 10 2 3 13 6 3 4 9 3 10 0 2 13 7 2 6 1 3 4 8 3 2 7 4 8 1 11 5 5 4 4 6 3 13 5 8 4 14 8 4 9 3 9 5 7 1 3 6 11 6 0 2 10 3 3 7 6 14 12 1 2 14 12 5 11 11 10 12 2 1 5 10 4 1 1 3 13 11 2 14 3 5 10 6 11 1 6 13 2 5 2 1 3 5 0 7 4 1 7 1 9 9 6 12 5 12 14 10 12 9 5 8 9 11 7 7 
8 9 7 3 1 8 13 11 6 13 8 9 14 3 1 8 11 14 12 0 13 12 11 6 5 6 11 12 9 11 10 4 9 2 10 2 3 13 6 3 5 9 3 10 0 2 13 8 2 6 1 3 4 8 3 4 7 4 8 1 11 5 5 4 4 6 2 13 5 8 4 14 8 4 9 3 9 5 7 1 3 6 11 6 0 2 10 3 3 4 6 14 12 1 2 14 12 5 11 11 10 12 2 1 3 10 3 1 1 2 13 11 2 14 3 5 10 6 11 1 3 13 2 5 2 1 3 6 0 7 4 1 7 1 9 9 6 11 6 12 14 10 12 5 5 8 9 12 7 7 
8 9 7 3 1 8 13 11 6 13 8 9 14 3 1 8 11 14 12 0 13 12 11 6 5 6 11 12 9 11 10 4 9 2 10 2 3 13 6 3 5 9 3 10 0 2 13 8 2 6 1 3 4 8 3 4 7 4 8 1 11 5 5 4 4 6 2 13 5 8 4 14 8 4 9 3 9 5 7 1 3 6 11 6 0 2 10 3 3 4 6 14 12 1 2 14 12 5 11 11 10 12 2 1 3 10 3 1 1 2 13 11 2 14 3 5 10 6 11 1 3 13 2 5 2 1 3 6 0 7 4 1 7 1 9 9 6 11 6 12 14 10 12 5 5 8 9 12 7 7 
8 9 7 3 1 8 13 11 6 13 8 9 14 3 1 8 11 14 12 0 13 12 11 6 5 6 11 12 9 11 10 4 9 2 10 2 3 13 6 3 5 9 3 10 0 2 13 8 2 6 1 3 4 8 3 4 7 4 8 1 11 5 5 4 4 6 2 13 5 8 4 14 8 4 9 3 9 5 7 1 3 6 11 6 0 2 10 3 3 4 6 14 12 1 2 14 12 5 11 11 10 12 2 1 3 10 3 1 1 2 13 11 2 14 3 5 10 6 11 1 3 13 2 5 2 1 3 6 0 7 4 1 7 1 9 9 6 11 6 12 14 10 12 5 5 8 9 12 7 7 
8 9 7 3 1 8 13 11 6 13 8 9 14 3 1 8 11 14 12 0 13 12 11 6 5 6 11 12 9 11 10 4 9 2 10 2 3 13 6 3 5 9 3 10 0 2 13 8 2 6 1 3 4 8 3 4 7 4 8 1 11 5 5 4 4 6 2 13 5 8 4 14 8 4 9 3 9 5 7 1 3 6 11 6 0 2 10 3 3 4 6 14 12 1 2 14 12 5 11 11 10 12 2 1 3 10 3 1 1 2 13 11 2 14 3 5 10 6 11 1 3 13 2 5 2 1 3 6 0 7 4 1 7 1 9 9 6 11 6 12 14 10 12 5 5 8 9 12 7 7 
8 9 7 3 1 8 13 11 6 13 8 9 14 3 1 8 11 14 12 0 13 12 11 6 5 6 11 12 9 11 10 4 9 2 10 2 3 13 6 3 5 9 3 10 0 2 13 8 2 6 1 3 4 8 3 4 7 4 8 1 11 5 5 4 4 6 2 13 5 8 4 14 8 4 9 3 9 5 7 1 3 6 11 6 0 2 10 3 3 4 6 14 12 1 2 14 12 5 11 11 10 12 2 1 3 10 3 1 1 2 13 11 2 14 3 5 10 6 11 1 3 13 2 5 2 1 3 6 0 7 4 1 7 1 9 9 6 11 6 12 14 10 12 5 5 8 9 12 7 7 
8 9 7 3 1 8 13 11 6 13 8 9 14 3 1 8 11 14 12 0 13 12 11 6 5 6 11 12 9 11 10 4 9 2 10 2 3 13 6 3 5 9 3 10 0 2 13 8 2 6 1 3 4 8 3 4 7 4 8 1 11 5 5 4 4 6 2 13 5 8 4 14 8 4 9 3 9 5 7 1 3 6 11 6 0 2 10 3 3 4 6 14 12 1 2 14 12 5 11 11 10 12 2 1 3 10 3 1 1 2 13 11 2 14 3 5 10 6 11 1 3 13 2 5 2 1 3 6 0 7 4 1 7 1 9 9 6 11 6 12 14 10 12 5 5 8 9 12 7 7 
7 9 7 3 1 8 13 11 6 12 8 9 14 3 1 7 11 14 12 0 13 12 11 6 6 8 11 12 9 11 10 3 9 2 10 2 3 13 6 3 5 9 3 10 0 2 13 11 2 6 1 3 4 8 1 2 7 4 8 1 11 5 5 4 4 6 3 13 5 8 4 13 8 4 9 3 9 5 7 1 3 4 11 5 0 2 10 3 3 7 6 14 12 1 2 14 11 5 13 11 10 12 2 1 4 10 4 1 1 3 13 12 2 14 3 5 10 6 10 1 5 13 2 5 2 1 3 5 0 7 4 1 6 1 9 9 6 12 7 12 14 10 12 5 5 8 9 12 7 7 
8 9 7 3 1 8 13 11 6 13 8 9 14 3 1 8 11 14 12 0 13 12 11 6 5 6 11 12 9 11 10 4 9 2 10 2 3 13 6 3 5 9 3 10 0 2 13 8 2 6 1 3 4 8 3 4 7 4 8 1 11 5 5 4 4 6 2 13 5 8 4 14 8 4 9 3 9 5 7 1 3 6 11 6 0 2 10 3 3 4 6 14 12 1 2 14 12 5 11 11 10 12 2 1 3 10 3 1 1 2 13 11 2 14 3 5 10 6 11 1 3 13 2 5 2 1 3 6 0 7 4 1 7 1 9 9 6 11 6 12 14 10 12 5 5 8 9 12 7 7 
